Datum,Zeitpunkt,Leitfähigkeit,Temperatur,pH,Redox,
03/05/21,0:54:44,58.1,59.1,12.466,-44.7,-1142
03/05/21,0:55:14,58.1,59,12.467,-45,-1141
03/05/21,0:55:45,58.1,59.1,12.466,-44.8,-1140
03/05/21,0:56:13,58.1,59.1,12.467,-45.2,-1139
03/05/21,0:56:44,58.1,59,12.467,-46.3,-1138
03/05/21,0:57:18,58.1,59,12.466,-45.1,-1137
03/05/21,0:57:53,58.1,59,12.466,-44.3,-1136
03/05/21,0:58:16,58.1,59,12.466,-44.4,-1135
03/05/21,0:58:47,58.2,59,12.466,-46,-1134
03/05/21,0:59:17,58.1,59,12.467,-46,-1133
03/05/21,0:59:47,58.1,59.1,12.465,-45.4,-1132
03/05/21,1:00:18,58.1,59.1,12.466,-45.2,-1131
03/05/21,1:00:49,58.2,59,12.466,-44.8,-1130
03/05/21,1:01:19,58.2,59,12.465,-46.3,-1129
03/05/21,1:01:50,58.1,59.1,12.466,-45,-1128
03/05/21,1:02:20,58.1,59.1,12.466,-44.8,-1127
03/05/21,1:02:50,58.1,59,12.466,-44.5,-1126
03/05/21,1:03:21,58.1,59,12.466,-45,-1125
03/05/21,1:03:51,58.1,59,12.465,-45.4,-1124
03/05/21,1:04:22,58.1,59.1,12.466,-45.4,-1123
03/05/21,1:04:54,58.1,59,12.466,-45,-1122
03/05/21,1:05:23,58.1,59,12.466,-45.3,-1121
03/05/21,1:05:58,58.1,59.1,12.465,-45.6,-1120
03/05/21,1:06:24,58.1,59,12.467,-45.4,-1119
03/05/21,1:06:53,58.1,59,12.466,-45.6,-1118
03/05/21,1:07:24,58.1,59,12.466,-45.5,-1117
03/05/21,1:07:56,58,59.1,12.467,-46.1,-1116
03/05/21,1:08:25,58,59,12.467,-45.7,-1115
03/05/21,1:08:57,58,59,12.468,-46.1,-1114
03/05/21,1:09:34,58,59,12.466,-45.9,-1113
03/05/21,1:09:57,58,59,12.466,-46.3,-1112
03/05/21,1:10:30,58,59.1,12.466,-45.1,-1111
03/05/21,1:10:56,58,59.1,12.466,-45.4,-1110
03/05/21,1:11:25,58,59,12.466,-46,-1109
03/05/21,1:11:56,58,59,12.466,-46.9,-1108
03/05/21,1:12:26,58,59,12.466,-46.7,-1107
03/05/21,1:12:56,58,59,12.467,-46,-1106
03/05/21,1:13:35,58,59,12.466,-46,-1105
03/05/21,1:13:58,57.9,59.1,12.465,-46,-1104
03/05/21,1:14:28,58,59,12.466,-45.5,-1103
03/05/21,1:14:59,58,59,12.466,-45,-1102
03/05/21,1:15:29,57.9,59.1,12.466,-46,-1101
03/05/21,1:16:11,57.9,59.1,12.466,-45.8,-1100
03/05/21,1:16:31,57.9,59,12.467,-45.9,-1099
03/05/21,1:17:01,57.9,59.1,12.465,-46,-1098
03/05/21,1:17:37,57.9,59.1,12.465,-46.3,-1097
03/05/21,1:18:04,57.9,59.1,12.466,-46.7,-1096
03/05/21,1:18:36,57.9,59.1,12.466,-46.3,-1095
03/05/21,1:19:05,57.9,59.1,12.466,-45.8,-1094
03/05/21,1:19:34,57.9,59.1,12.465,-46.7,-1093
03/05/21,1:20:05,57.9,59,12.466,-46,-1092
03/05/21,1:20:37,58,59,12.465,-46,-1091
03/05/21,1:21:05,57.9,59.1,12.466,-46.6,-1090
03/05/21,1:21:34,58,59.1,12.466,-46.6,-1089
03/05/21,1:22:06,57.9,59.1,12.465,-47.3,-1088
03/05/21,1:22:36,57.9,59.1,12.466,-46.7,-1087
03/05/21,1:23:07,57.9,59.1,12.467,-47,-1086
03/05/21,1:23:37,57.9,59.1,12.466,-46.6,-1085
03/05/21,1:24:09,57.9,59.1,12.466,-45.8,-1084
03/05/21,1:24:39,58,59,12.466,-46.6,-1083
03/05/21,1:25:13,58,59,12.467,-45.5,-1082
03/05/21,1:25:40,58,59.1,12.466,-46.6,-1081
03/05/21,1:26:13,58,59,12.465,-45.8,-1080
03/05/21,1:26:41,58,59.1,12.465,-45.7,-1079
03/05/21,1:27:12,58,59,12.465,-48.1,-1078
03/05/21,1:27:43,58,59,12.466,-47.8,-1077
03/05/21,1:28:13,57.9,59.1,12.466,-46.7,-1076
03/05/21,1:28:43,58,59,12.467,-47,-1075
03/05/21,1:29:17,58,59,12.467,-46.5,-1074
03/05/21,1:29:45,58,59,12.467,-46,-1073
03/05/21,1:30:16,58,59.1,12.466,-47.3,-1072
03/05/21,1:30:44,58,59.1,12.466,-47.3,-1071
03/05/21,1:31:16,58,59,12.467,-45.8,-1070
03/05/21,1:31:44,58,59.1,12.467,-46.3,-1069
03/05/21,1:32:18,58,59.1,12.466,-47.6,-1068
03/05/21,1:32:54,58,59.1,12.466,-46.6,-1067
03/05/21,1:33:15,58.1,59,12.467,-46.8,-1066
03/05/21,1:33:46,58,59.1,12.466,-47.6,-1065
03/05/21,1:34:16,58.1,59,12.467,-47.5,-1064
03/05/21,1:34:56,58,59.1,12.467,-46.7,-1063
03/05/21,1:35:17,58.1,59,12.467,-46.6,-1062
03/05/21,1:35:49,58,59.1,12.466,-47.7,-1061
03/05/21,1:36:19,58,59.1,12.466,-48.7,-1060
03/05/21,1:36:53,58.1,59,12.467,-48.2,-1059
03/05/21,1:37:20,58,59.1,12.466,-47.9,-1058
03/05/21,1:37:52,58.1,59,12.467,-47.2,-1057
03/05/21,1:38:22,58,59.1,12.466,-47.6,-1056
03/05/21,1:38:59,58.1,59,12.466,-47.4,-1055
03/05/21,1:39:22,58.1,59,12.465,-46.6,-1054
03/05/21,1:39:53,58.1,59,12.465,-47.5,-1053
03/05/21,1:40:24,58.1,59.1,12.466,-47.2,-1052
03/05/21,1:40:56,58,59,12.466,-49,-1051
03/05/21,1:41:27,58.1,59,12.467,-48,-1050
03/05/21,1:41:55,58.1,59,12.466,-47.9,-1049
03/05/21,1:42:26,58.1,59,12.466,-47.3,-1048
03/05/21,1:42:57,58.1,59,12.466,-48.5,-1047
03/05/21,1:43:27,58.1,59.1,12.466,-48.4,-1046
03/05/21,1:43:57,58.1,59,12.466,-48.4,-1045
03/05/21,1:44:27,58.1,59.1,12.466,-47.9,-1044
03/05/21,1:44:57,58.1,59,12.467,-48,-1043
03/05/21,1:45:28,58.1,59.1,12.466,-47.9,-1042
03/05/21,1:45:57,58.1,59,12.467,-48.8,-1041
03/05/21,1:46:27,58.1,59,12.466,-48.4,-1040
03/05/21,1:46:57,58.1,59,12.467,-47.3,-1039
03/05/21,1:47:27,58.1,59.1,12.467,-47.3,-1038
03/05/21,1:47:57,58.1,59,12.467,-47.9,-1037
03/05/21,1:48:28,58.1,59,12.467,-46.8,-1036
03/05/21,1:48:58,58.1,59,12.467,-47.3,-1035
03/05/21,1:49:29,58.1,59,12.468,-47.9,-1034
03/05/21,1:50:00,58.1,59.1,12.467,-48.2,-1033
03/05/21,1:50:31,58.1,59,12.467,-47.8,-1032
03/05/21,1:51:02,58.1,59,12.468,-48.8,-1031
03/05/21,1:51:33,58.1,59,12.466,-47.7,-1030
03/05/21,1:52:01,58.1,59,12.467,-48,-1029
03/05/21,1:52:36,58.1,59,12.467,-46.6,-1028
03/05/21,1:53:03,58.1,59,12.467,-47.3,-1027
03/05/21,1:53:36,58.1,59,12.467,-47.2,-1026
03/05/21,1:54:05,58.1,59,12.466,-46.8,-1025
03/05/21,1:54:37,58.1,59,12.469,-47.6,-1024
03/05/21,1:55:11,58.1,59,12.467,-47.6,-1023
03/05/21,1:55:35,58.1,59,12.467,-48.2,-1022
03/05/21,1:56:07,58.1,59,12.468,-49,-1021
03/05/21,1:56:37,58.1,59.1,12.467,-48.5,-1020
03/05/21,1:57:06,58.1,59,12.468,-47.6,-1019
03/05/21,1:57:36,58.1,59,12.466,-48.5,-1018
03/05/21,1:58:07,58.1,59,12.468,-48.5,-1017
03/05/21,1:58:38,58.1,59,12.467,-49.1,-1016
03/05/21,1:59:09,58.1,59,12.467,-49.4,-1015
03/05/21,1:59:40,58.1,59,12.467,-48.2,-1014
03/05/21,2:00:10,58.1,59.1,12.467,-48.3,-1013
03/05/21,2:00:41,58.1,59,12.468,-48.1,-1012
03/05/21,2:01:11,58.1,59,12.468,-48.2,-1011
03/05/21,2:01:42,58.1,59,12.467,-48.2,-1010
03/05/21,2:02:13,58.1,59,12.468,-48.2,-1009
03/05/21,2:02:44,58.1,59,12.467,-48.1,-1008
03/05/21,2:03:16,58.1,59,12.469,-47.6,-1007
03/05/21,2:03:45,58.1,59,12.468,-48,-1006
03/05/21,2:04:18,58.1,59,12.468,-48.2,-1005
03/05/21,2:04:46,58.1,59.1,12.468,-49.2,-1004
03/05/21,2:05:18,58.1,59,12.468,-48.6,-1003
03/05/21,2:05:47,58.1,59,12.468,-48.5,-1002
03/05/21,2:06:18,58.1,59,12.467,-49,-1001
03/05/21,2:06:49,58.1,59,12.466,-48.6,-1000
03/05/21,2:07:20,58.1,59.1,12.467,-48.4,-999
03/05/21,2:07:50,58.1,59,12.467,-48.7,-998
03/05/21,2:08:20,58.1,59,12.467,-48.5,-997
03/05/21,2:08:51,58.1,59,12.466,-48.6,-996
03/05/21,2:09:22,58.1,59.1,12.467,-48.7,-995
03/05/21,2:09:53,58.1,59,12.468,-49.1,-994
03/05/21,2:10:24,58.1,59,12.468,-48.7,-993
03/05/21,2:10:54,58.1,59,12.467,-47.9,-992
03/05/21,2:11:31,58.1,59,12.467,-48.3,-991
03/05/21,2:11:57,58.1,59,12.467,-48.3,-990
03/05/21,2:12:32,58.1,59,12.467,-48.7,-989
03/05/21,2:12:56,58.1,59,12.466,-49.1,-988
03/05/21,2:13:27,58,59.1,12.467,-49.1,-987
03/05/21,2:13:58,58,59.1,12.467,-48.1,-986
03/05/21,2:14:28,58.1,59,12.467,-49.1,-985
03/05/21,2:14:59,58.1,59,12.468,-49,-984
03/05/21,2:15:30,58.1,59,12.467,-49.4,-983
03/05/21,2:16:00,58.1,59,12.466,-49.8,-982
03/05/21,2:16:30,58.1,59,12.467,-49.1,-981
03/05/21,2:17:01,58.1,59,12.467,-49.1,-980
03/05/21,2:17:34,58.1,59,12.466,-49.4,-979
03/05/21,2:18:10,58.1,59,12.467,-50.1,-978
03/05/21,2:18:31,58.1,59,12.467,-49.5,-977
03/05/21,2:19:01,58.1,59,12.467,-48.9,-976
03/05/21,2:19:33,58.1,59.1,12.466,-49.4,-975
03/05/21,2:20:02,58.1,59,12.466,-48.9,-974
03/05/21,2:20:38,58.1,59.1,12.464,-49.7,-973
03/05/21,2:21:02,58.1,59,12.467,-49.5,-972
03/05/21,2:21:33,58.1,59,12.466,-50.7,-971
03/05/21,2:22:04,58.1,59,12.467,-50.8,-970
03/05/21,2:22:35,58.1,59,12.464,-50.2,-969
03/05/21,2:23:06,58.1,59.1,12.466,-50.5,-968
03/05/21,2:23:37,58.1,59,12.465,-49.5,-967
03/05/21,2:24:21,58.1,59.1,12.465,-49.7,-966
03/05/21,2:24:37,58.1,59,12.468,-50,-965
03/05/21,2:25:14,58.1,59.1,12.466,-48.8,-964
03/05/21,2:25:43,58.1,59,12.469,-48.8,-963
03/05/21,2:26:13,58.1,59,12.468,-49.3,-962
03/05/21,2:26:36,58.1,59,12.467,-50,-961
03/05/21,2:27:07,58.1,59,12.468,-49.3,-960
03/05/21,2:27:37,58.1,59,12.466,-48.8,-959
03/05/21,2:28:07,58.1,59,12.462,-50.2,-958
03/05/21,2:28:37,58,59,12.467,-49.5,-957
03/05/21,2:29:07,58.1,59,12.467,-49.8,-956
03/05/21,2:29:37,58.1,59,12.468,-50.7,-955
03/05/21,2:30:09,58.1,59,12.461,-50,-954
03/05/21,2:30:38,58.1,59,12.466,-50.2,-953
03/05/21,2:31:08,58.1,59,12.466,-50.1,-952
03/05/21,2:31:39,58.1,59,12.468,-49.4,-951
03/05/21,2:32:13,58.1,59,12.466,-48.8,-950
03/05/21,2:32:41,58,59,12.469,-49.7,-949
03/05/21,2:33:21,58.1,59,12.464,-49.9,-948
03/05/21,2:33:43,58.1,59,12.468,-50.1,-947
03/05/21,2:34:15,58,59,12.465,-49.7,-946
03/05/21,2:34:45,58,59,12.466,-50.4,-945
03/05/21,2:35:18,58,59,12.468,-50,-944
03/05/21,2:35:45,58,59,12.465,-49.6,-943
03/05/21,2:36:16,58,59,12.467,-49.1,-942
03/05/21,2:36:46,58,59,12.468,-50.3,-941
03/05/21,2:37:16,58,59,12.467,-50.5,-940
03/05/21,2:37:46,58,59.1,12.466,-50.9,-939
03/05/21,2:38:17,58,59,12.466,-49.8,-938
03/05/21,2:38:47,58,59,12.464,-50.1,-937
03/05/21,2:39:18,58,59,12.465,-50.2,-936
03/05/21,2:40:00,58,59,12.467,-50.6,-935
03/05/21,2:40:19,58,59,12.466,-50.7,-934
03/05/21,2:40:50,58,59,12.466,-51.2,-933
03/05/21,2:41:19,58,59,12.467,-50.3,-932
03/05/21,2:41:50,58,59,12.461,-50,-931
03/05/21,2:42:20,58,59,12.466,-49.7,-930
03/05/21,2:42:50,58,59,12.467,-51.4,-929
03/05/21,2:43:21,58,59,12.467,-50.8,-928
03/05/21,2:43:58,58,59,12.464,-51.3,-927
03/05/21,2:44:23,58,59,12.466,-51,-926
03/05/21,2:44:54,58,59,12.462,-50.8,-925
03/05/21,2:45:25,58,59,12.467,-51.5,-924
03/05/21,2:45:55,58,59,12.467,-51.5,-923
03/05/21,2:46:26,58,59,12.467,-51.3,-922
03/05/21,2:46:57,58,59,12.467,-51.5,-921
03/05/21,2:47:28,58,59,12.467,-50.6,-920
03/05/21,2:48:00,58,59,12.466,-51.2,-919
03/05/21,2:48:29,58,59,12.467,-51.4,-918
03/05/21,2:49:00,58,59,12.467,-50.9,-917
03/05/21,2:49:31,58,59,12.463,-50.6,-916
03/05/21,2:50:02,58,59,12.464,-50.9,-915
03/05/21,2:50:37,58,59,12.468,-50.9,-914
03/05/21,2:51:03,58,59,12.468,-50.6,-913
03/05/21,2:51:36,58,59,12.465,-50.6,-912
03/05/21,2:52:02,58,59,12.467,-50.6,-911
03/05/21,2:52:33,58,59,12.466,-51.1,-910
03/05/21,2:53:08,58,59,12.463,-50.6,-909
03/05/21,2:53:45,58,59,12.467,-51.8,-908
03/05/21,2:54:03,58,59,12.466,-51.8,-907
03/05/21,2:54:39,58,59,12.469,-51,-906
03/05/21,2:55:03,58,59,12.469,-51.5,-905
03/05/21,2:55:36,58,59,12.47,-51.7,-904
03/05/21,2:56:04,58,59,12.465,-50.6,-903
03/05/21,2:56:35,57.9,59,12.462,-51,-902
03/05/21,2:57:06,58,59,12.47,-51.8,-901
03/05/21,2:57:37,58,59,12.469,-51,-900
03/05/21,2:58:07,58,59,12.469,-50.9,-899
03/05/21,2:58:37,58,59,12.466,-51.2,-898
03/05/21,2:59:09,58,59,12.464,-50.8,-897
03/05/21,2:59:39,58,59,12.468,-51.6,-896
03/05/21,3:00:11,58,59,12.469,-50.9,-895
03/05/21,3:00:41,58,59,12.466,-51.6,-894
03/05/21,3:01:11,58,59,12.467,-50.8,-893
03/05/21,3:01:42,57.9,59,12.464,-51.3,-892
03/05/21,3:02:18,58,59,12.467,-51.8,-891
03/05/21,3:02:43,58,59,12.466,-51.9,-890
03/05/21,3:03:12,58,59,12.466,-51.5,-889
03/05/21,3:03:43,58,59,12.466,-50.9,-888
03/05/21,3:04:13,58,59,12.467,-51.4,-887
03/05/21,3:04:44,58,59,12.47,-51.2,-886
03/05/21,3:05:18,58,59,12.469,-50.7,-885
03/05/21,3:05:45,58,59,12.469,-50.9,-884
03/05/21,3:06:17,58,59,12.467,-50.9,-883
03/05/21,3:06:45,58,59,12.466,-50.9,-882
03/05/21,3:07:20,58,59,12.465,-51,-881
03/05/21,3:07:46,58,59,12.464,-51.3,-880
03/05/21,3:08:19,57.9,59,12.467,-51.7,-879
03/05/21,3:08:46,57.9,59,12.467,-50.7,-878
03/05/21,3:09:17,57.9,59,12.469,-51.2,-877
03/05/21,3:09:48,57.9,59,12.467,-51.2,-876
03/05/21,3:10:19,58,59,12.466,-50.7,-875
03/05/21,3:10:49,58,59,12.465,-51.8,-874
03/05/21,3:11:20,57.9,59,12.465,-51.4,-873
03/05/21,3:11:51,57.9,59,12.466,-50.6,-872
03/05/21,3:12:22,58,59,12.466,-51.3,-871
03/05/21,3:12:53,57.9,59,12.464,-52.2,-870
03/05/21,3:13:23,58,59,12.465,-51.9,-869
03/05/21,3:13:54,57.9,59,12.47,-51.5,-868
03/05/21,3:14:24,57.9,59,12.466,-51.6,-867
03/05/21,3:14:56,57.9,59,12.468,-52,-866
03/05/21,3:15:26,57.9,59,12.46,-51.1,-865
03/05/21,3:15:57,57.9,59,12.465,-51.9,-864
03/05/21,3:16:27,57.9,59,12.468,-51.5,-863
03/05/21,3:16:58,57.9,59,12.466,-52.2,-862
03/05/21,3:17:29,57.9,59,12.468,-52.5,-861
03/05/21,3:18:01,57.9,59,12.466,-52.6,-860
03/05/21,3:18:31,57.9,59,12.467,-52.2,-859
03/05/21,3:19:01,57.9,59,12.468,-51.9,-858
03/05/21,3:19:31,57.9,59,12.469,-51.5,-857
03/05/21,3:20:01,57.9,59,12.463,-51.2,-856
03/05/21,3:20:38,57.9,59,12.469,-52.5,-855
03/05/21,3:21:07,57.8,59,12.466,-52.9,-854
03/05/21,3:21:36,57.9,59,12.467,-52.2,-853
03/05/21,3:22:03,57.9,59,12.467,-52,-852
03/05/21,3:22:33,57.9,59,12.467,-51.8,-851
03/05/21,3:23:08,57.9,59,12.464,-52,-850
03/05/21,3:23:34,57.9,59,12.468,-51.8,-849
03/05/21,3:24:05,57.9,59,12.465,-51.7,-848
03/05/21,3:24:35,57.9,59,12.468,-51.8,-847
03/05/21,3:25:05,57.8,59,12.465,-52.8,-846
03/05/21,3:25:37,57.9,59,12.465,-51.9,-845
03/05/21,3:26:09,57.8,59,12.465,-52.2,-844
03/05/21,3:26:37,57.9,59,12.46,-53.1,-843
03/05/21,3:27:08,57.9,59,12.468,-53.6,-842
03/05/21,3:27:39,57.9,59,12.465,-53.2,-841
03/05/21,3:28:10,57.9,59,12.467,-51.6,-840
03/05/21,3:28:49,57.9,59,12.467,-51.6,-839
03/05/21,3:29:10,57.9,59,12.463,-52.1,-838
03/05/21,3:30:00,57.8,59,12.469,-53.7,-837
03/05/21,3:30:10,57.8,59,12.468,-53,-836
03/05/21,3:30:42,57.8,59,12.47,-52.7,-835
03/05/21,3:31:15,57.8,59,12.468,-53.2,-834
03/05/21,3:31:54,57.9,59,12.468,-53.1,-833
03/05/21,3:32:11,57.8,59,12.466,-52.4,-832
03/05/21,3:32:43,57.8,59,12.467,-53.2,-831
03/05/21,3:33:15,57.8,59,12.466,-53.9,-830
03/05/21,3:33:42,57.8,59,12.468,-53.9,-829
03/05/21,3:34:13,57.8,59,12.465,-52.3,-828
03/05/21,3:34:43,57.8,59,12.46,-52,-827
03/05/21,3:35:14,57.8,59,12.468,-52.1,-826
03/05/21,3:35:53,57.8,59,12.468,-52.4,-825
03/05/21,3:36:13,57.8,59,12.466,-54,-824
03/05/21,3:36:45,57.8,59,12.467,-52.6,-823
03/05/21,3:37:14,57.8,59,12.463,-53.5,-822
03/05/21,3:37:45,57.8,59,12.464,-54.3,-821
03/05/21,3:38:17,57.8,59,12.466,-53.7,-820
03/05/21,3:38:43,57.8,59,12.468,-53.8,-819
03/05/21,3:39:14,57.8,59,12.464,-54.2,-818
03/05/21,3:39:45,57.8,59,12.469,-53.7,-817
03/05/21,3:40:18,57.8,59,12.468,-53.5,-816
03/05/21,3:40:46,57.8,59,12.468,-54,-815
03/05/21,3:41:16,57.8,59,12.466,-54.2,-814
03/05/21,3:41:47,57.8,59,12.466,-52.5,-813
03/05/21,3:42:18,57.8,59,12.467,-53.5,-812
03/05/21,3:42:48,57.8,59,12.467,-53.8,-811
03/05/21,3:43:20,57.8,59,12.467,-54.6,-810
03/05/21,3:43:50,57.8,59,12.464,-54.1,-809
03/05/21,3:44:20,57.8,59,12.471,-53.2,-808
03/05/21,3:44:51,57.8,59,12.467,-52.9,-807
03/05/21,3:45:21,57.8,59,12.464,-53.2,-806
03/05/21,3:45:56,57.8,59,12.464,-53.2,-805
03/05/21,3:46:23,57.9,59,12.463,-53.4,-804
03/05/21,3:46:55,57.8,59,12.466,-54,-803
03/05/21,3:47:24,57.8,59,12.461,-54.2,-802
03/05/21,3:47:56,57.9,59,12.467,-54.6,-801
03/05/21,3:48:30,57.8,59,12.465,-55.5,-800
03/05/21,3:48:55,57.8,59,12.463,-54.7,-799
03/05/21,3:49:24,57.8,59,12.465,-54.7,-798
03/05/21,3:49:55,57.9,59,12.466,-53.7,-797
03/05/21,3:50:32,57.9,59,12.468,-54.8,-796
03/05/21,3:50:56,57.9,58.9,12.467,-54.5,-795
03/05/21,3:51:26,57.8,59,12.464,-54.1,-794
03/05/21,3:51:57,57.8,59,12.465,-54.7,-793
03/05/21,3:52:40,57.8,58.9,12.469,-54.3,-792
03/05/21,3:52:58,57.8,59,12.467,-54.2,-791
03/05/21,3:53:28,57.8,59,12.465,-53.7,-790
03/05/21,3:54:00,57.8,59,12.466,-53.4,-789
03/05/21,3:54:30,57.8,59,12.468,-53.2,-788
03/05/21,3:55:01,57.9,59,12.468,-53.1,-787
03/05/21,3:55:32,57.9,58.9,12.469,-54.4,-786
03/05/21,3:56:07,57.8,59,12.467,-54.7,-785
03/05/21,3:56:31,57.9,59,12.469,-54.6,-784
03/05/21,3:57:02,57.9,59,12.467,-54.6,-783
03/05/21,3:57:31,57.9,59,12.464,-54.6,-782
03/05/21,3:58:02,57.9,59,12.467,-53.6,-781
03/05/21,3:58:32,57.9,59,12.466,-53.5,-780
03/05/21,3:59:04,57.9,59,12.467,-54.6,-779
03/05/21,3:59:36,57.8,59,12.465,-53.8,-778
03/05/21,4:00:04,57.8,59,12.466,-53.5,-777
03/05/21,4:00:34,57.9,59,12.467,-54.2,-776
03/05/21,4:01:04,57.8,59,12.469,-53.1,-775
03/05/21,4:01:37,57.9,59,12.464,-54.3,-774
03/05/21,4:02:06,57.9,59,12.466,-54.9,-773
03/05/21,4:02:38,57.9,58.9,12.468,-54.6,-772
03/05/21,4:03:07,57.9,59,12.466,-54.9,-771
03/05/21,4:03:39,57.9,59,12.465,-54.9,-770
03/05/21,4:04:07,57.9,59,12.469,-53.9,-769
03/05/21,4:04:39,57.9,59,12.466,-54.2,-768
03/05/21,4:05:11,57.9,59,12.468,-54.1,-767
03/05/21,4:05:39,57.9,58.9,12.467,-53.3,-766
03/05/21,4:06:09,57.9,58.9,12.468,-54.5,-765
03/05/21,4:06:40,57.9,58.9,12.468,-55.1,-764
03/05/21,4:07:11,57.9,59,12.466,-54.4,-763
03/05/21,4:07:43,57.9,58.9,12.464,-55.3,-762
03/05/21,4:08:12,57.9,59,12.464,-54.7,-761
03/05/21,4:08:43,57.9,59,12.467,-55.3,-760
03/05/21,4:09:14,57.9,59,12.467,-55.6,-759
03/05/21,4:09:46,57.9,59,12.465,-54.5,-758
03/05/21,4:10:18,57.9,59,12.468,-55,-757
03/05/21,4:10:47,57.9,59,12.468,-54.8,-756
03/05/21,4:11:17,57.9,58.9,12.466,-54.6,-755
03/05/21,4:11:49,57.9,58.9,12.468,-54.8,-754
03/05/21,4:12:28,57.9,58.9,12.468,-54.9,-753
03/05/21,4:12:49,57.9,59,12.468,-55.1,-752
03/05/21,4:13:18,57.9,59,12.466,-55,-751
03/05/21,4:13:49,57.9,59,12.463,-55.8,-750
03/05/21,4:14:20,57.9,58.9,12.464,-55.8,-749
03/05/21,4:14:51,57.9,59,12.462,-54.9,-748
03/05/21,4:15:22,57.9,59,12.466,-53.9,-747
03/05/21,4:15:58,57.8,59,12.466,-55.1,-746
03/05/21,4:16:24,57.9,59,12.463,-55.6,-745
03/05/21,4:16:55,57.9,59,12.468,-55.5,-744
03/05/21,4:17:27,57.9,59,12.461,-55.2,-743
03/05/21,4:18:05,57.9,59,12.466,-54.7,-742
03/05/21,4:18:28,57.8,59,12.465,-54.9,-741
03/05/21,4:19:00,57.9,58.9,12.462,-54.6,-740
03/05/21,4:19:31,57.9,59,12.464,-55.2,-739
03/05/21,4:20:01,57.9,58.9,12.47,-54.7,-738
03/05/21,4:20:30,57.9,59,12.467,-55.8,-737
03/05/21,4:21:01,57.9,58.9,12.464,-55.2,-736
03/05/21,4:21:30,57.9,59,12.465,-55,-735
03/05/21,4:22:01,57.9,59,12.467,-55,-734
03/05/21,4:22:32,57.8,59,12.467,-55.1,-733
03/05/21,4:23:02,57.8,59,12.466,-54.8,-732
03/05/21,4:23:31,57.9,58.9,12.47,-54.6,-731
03/05/21,4:24:02,57.8,58.9,12.469,-55.2,-730
03/05/21,4:24:31,57.8,58.9,12.469,-54.7,-729
03/05/21,4:25:01,57.8,59,12.468,-53.8,-728
03/05/21,4:25:36,57.8,58.9,12.468,-54.7,-727
03/05/21,4:26:04,57.8,59,12.466,-54.7,-726
03/05/21,4:26:35,57.8,59,12.468,-54.7,-725
03/05/21,4:27:07,57.9,58.9,12.469,-54.5,-724
03/05/21,4:27:39,57.9,58.9,12.47,-54.6,-723
03/05/21,4:28:06,57.9,58.9,12.471,-54.3,-722
03/05/21,4:28:36,57.8,59,12.467,-54.4,-721
03/05/21,4:29:06,57.8,58.9,12.468,-55.1,-720
03/05/21,4:29:35,57.9,58.9,12.467,-55.4,-719
03/05/21,4:30:07,57.8,58.9,12.468,-55.7,-718
03/05/21,4:30:38,57.8,58.9,12.468,-55.5,-717
03/05/21,4:31:08,57.8,58.9,12.466,-55.6,-716
03/05/21,4:31:40,57.8,59,12.469,-55.2,-715
03/05/21,4:32:12,57.8,58.9,12.471,-54.8,-714
03/05/21,4:32:40,57.8,59,12.469,-55.6,-713
03/05/21,4:33:16,57.8,58.9,12.47,-55.9,-712
03/05/21,4:33:51,57.8,59,12.468,-55.8,-711
03/05/21,4:34:14,57.8,58.9,12.47,-54.8,-710
03/05/21,4:34:44,57.8,58.9,12.468,-54.8,-709
03/05/21,4:35:19,57.9,58.9,12.468,-55.3,-708
03/05/21,4:35:45,57.8,58.9,12.466,-55.5,-707
03/05/21,4:36:20,57.8,58.9,12.47,-55.7,-706
03/05/21,4:36:46,57.8,58.9,12.469,-55.9,-705
03/05/21,4:37:18,57.8,58.9,12.471,-55.4,-704
03/05/21,4:37:47,57.8,58.9,12.469,-56.1,-703
03/05/21,4:38:17,57.8,58.9,12.47,-55.8,-702
03/05/21,4:38:48,57.8,58.9,12.467,-56.3,-701
03/05/21,4:39:19,57.8,58.9,12.468,-56.1,-700
03/05/21,4:39:50,57.8,58.9,12.468,-56.1,-699
03/05/21,4:40:20,57.8,58.9,12.464,-55.6,-698
03/05/21,4:40:50,57.8,58.9,12.462,-55.5,-697
03/05/21,4:41:19,57.8,59,12.469,-55.5,-696
03/05/21,4:41:50,57.8,59,12.467,-56.5,-695
03/05/21,4:42:21,57.8,58.9,12.466,-56.2,-694
03/05/21,4:42:51,57.8,58.9,12.467,-56.5,-693
03/05/21,4:43:20,57.8,58.9,12.464,-56.5,-692
03/05/21,4:43:53,57.8,59,12.461,-56.5,-691
03/05/21,4:44:24,57.8,58.9,12.466,-56.6,-690
03/05/21,4:44:55,57.8,58.9,12.467,-55.9,-689
03/05/21,4:45:25,57.8,58.9,12.466,-56.2,-688
03/05/21,4:45:55,57.8,58.9,12.466,-56.6,-687
03/05/21,4:46:32,57.8,58.9,12.467,-56.9,-686
03/05/21,4:46:58,57.8,58.9,12.468,-56.1,-685
03/05/21,4:47:27,57.8,58.9,12.466,-56.1,-684
03/05/21,4:47:59,57.8,58.9,12.467,-56.1,-683
03/05/21,4:48:29,57.8,58.9,12.467,-56.2,-682
03/05/21,4:48:59,57.8,58.9,12.465,-56.2,-681
03/05/21,4:49:29,57.8,58.9,12.466,-56.3,-680
